serial,day,month,year,Date,season,time,bin_depth_min,bin_depth_max,n,depth_mean,depth_sd,depth_cv,temp_mean,temp_sd,temp_cv,cond_mean,cond_sd,cond_cv,ph_mean,ph_sd,ph_cv,turb_mean,turb_sd,turb_cv,chloro_mean,chloro_sd,chloro_cv,do_percent_mean,do_percent_sd,do_percent_cv,do_ppm_mean,do_ppm_sd,do_ppm_cv,lat,long
112,17,6,2013,6/17/2013,Spring,1255,7.5,8.5,3,7.963,0.239,0.03,19.893,0.015,0.001,0.265,0,0,8.197,0.006,0.001,7.9,0.458,0.058,3.2,2.629,0.822,107.333,0.208,0.002,9.777,0.015,0.002,41.56347,-82.95092
112,17,6,2013,6/17/2013,Spring,1255,8.5,9.5,4,8.878,0.29,0.033,19.79,0.059,0.003,0.264,0.001,0.004,8.182,0.01,0.001,8.025,0.31,0.039,4.475,4.704,1.051,106.5,0.337,0.003,9.715,0.021,0.002,41.56347,-82.95092
112,17,6,2013,6/17/2013,Spring,1255,9.5,10.5,9,9.899,0.158,0.016,19.537,0.08,0.004,0.265,0.001,0.004,8.128,0.032,0.004,415.789,478.699,1.151,12.556,8.869,0.706,102.4,3.047,0.03,9.389,0.268,0.029,41.56347,-82.95092
113,17,6,2013,6/17/2013,Spring,1440,-0.5,0.5,26,0.162,0.147,0.907,22.194,0.578,0.026,0.144,0.108,0.75,7.817,0.121,0.015,123.485,0.438,0.004,3.2,0,0,80.988,0.623,0.008,7.055,0.133,0.019,41.66438,-82.9507
113,17,6,2013,6/17/2013,Spring,1440,0.5,1.5,3,0.86,0.329,0.383,21.42,0.056,0.003,0.265,0.001,0.004,8.053,0.006,0.001,122.9,0,0,3.2,0,0,81.8,0.1,0.001,7.23,0.01,0.001,41.66438,-82.9507
113,17,6,2013,6/17/2013,Spring,1440,1.5,2.5,6,1.996,0.265,0.133,20.745,0.261,0.013,0.265,0.001,0.004,8.098,0.016,0.002,122.383,0.194,0.002,3.2,0,0,82.55,0.259,0.003,7.39,0.062,0.008,41.66438,-82.9507
113,17,6,2013,6/17/2013,Spring,1440,2.5,3.5,5,2.791,0.264,0.095,20.446,0.039,0.002,0.267,0.001,0.004,8.132,0.008,0.001,122.14,0.055,0,3.2,0,0,82.88,0.045,0.001,7.466,0.011,0.001,41.66438,-82.9507
113,17,6,2013,6/17/2013,Spring,1440,3.5,4.5,4,3.933,0.298,0.076,20.16,0.07,0.003,0.271,0.002,0.007,8.135,0.006,0.001,121.925,0.05,0,3.2,0,0,83.2,0.082,0.001,7.537,0.017,0.002,41.66438,-82.9507
113,17,6,2013,6/17/2013,Spring,1440,4.5,5.5,4,4.992,0.371,0.074,19.907,0.056,0.003,0.274,0,0,8.11,0.008,0.001,93.475,56.583,0.605,4.05,1.7,0.42,83.45,0.058,0.001,7.595,0.013,0.002,41.66438,-82.9507
113,17,6,2013,6/17/2013,Spring,1440,5.5,6.5,4,6.058,0.344,0.057,19.802,0.028,0.001,0.275,0,0,8.092,0.005,0.001,9.075,0.34,0.037,9.475,4.725,0.499,101.4,0.216,0.002,9.255,0.017,0.002,41.66438,-82.9507
113,17,6,2013,6/17/2013,Spring,1440,6.5,7.5,3,7.047,0.325,0.046,19.737,0.025,0.001,0.275,0,0,8.073,0.006,0.001,9.467,0.462,0.049,5.9,6.275,1.064,100.633,0.252,0.003,9.193,0.015,0.002,41.66438,-82.9507
113,17,6,2013,6/17/2013,Spring,1440,7.5,8.5,4,8.03,0.391,0.049,19.668,0.022,0.001,0.276,0,0,8.065,0.006,0.001,9.9,0.44,0.044,7.625,2.802,0.367,99.7,0.365,0.004,9.117,0.033,0.004,41.66438,-82.9507
113,17,6,2013,6/17/2013,Spring,1440,8.5,9.5,3,9.031,0.275,0.03,19.603,0.015,0.001,0.276,0,0,8.057,0.006,0.001,11.8,0.6,0.051,6.833,4.25,0.622,98.6,0.4,0.004,9.033,0.031,0.003,41.66438,-82.9507
113,17,6,2013,6/17/2013,Spring,1440,9.5,10.5,2,9.559,0.018,0.002,19.57,0,0,0.276,0,0,8.04,0,0,64.7,72.832,1.126,15.85,13.364,0.843,97.6,0.283,0.003,8.945,0.021,0.002,41.66438,-82.9507
114,17,6,2013,6/17/2013,Spring,1835,-0.5,0.5,8,0.218,0.117,0.537,21.113,0.114,0.005,0.251,0.001,0.004,8.065,0.011,0.001,812.025,0.636,0.001,2.1,0,0,74.812,0.099,0.001,6.65,0.024,0.004,41.76275,-82.95038
114,17,6,2013,6/17/2013,Spring,1835,0.5,1.5,3,1.016,0.24,0.236,21.34,0.046,0.002,0.252,0,0,8.083,0.006,0.001,813.3,0.265,0,2.1,0,0,74.567,0.058,0.001,6.6,0.01,0.002,41.76275,-82.95038
114,17,6,2013,6/17/2013,Spring,1835,1.5,2.5,3,1.903,0.236,0.124,21.403,0.015,0.001,0.252,0,0,8.097,0.006,0.001,813.667,0.058,0,2.1,0,0,74.5,0,0,6.587,0.006,0.001,41.76275,-82.95038
114,17,6,2013,6/17/2013,Spring,1835,2.5,3.5,4,2.832,0.296,0.105,21.358,0.022,0.001,0.251,0,0,8.107,0.005,0.001,813.4,0.141,0,2.1,0,0,74.575,0.05,0.001,6.598,0.005,0.001,41.76275,-82.95038
114,17,6,2013,6/17/2013,Spring,1835,3.5,4.5,7,3.917,0.303,0.077,21.137,0.238,0.011,0.251,0.001,0.004,8.13,0.012,0.001,812.157,1.318,0.002,2.1,0,0,74.8,0.238,0.003,6.644,0.053,0.008,41.76275,-82.95038
114,17,6,2013,6/17/2013,Spring,1835,4.5,5.5,7,5.06,0.35,0.069,19.951,0.231,0.012,0.25,0.001,0.004,8.164,0.008,0.001,805.6,1.286,0.002,2.1,0,0,75.943,0.237,0.003,6.909,0.053,0.008,41.76275,-82.95038
114,17,6,2013,6/17/2013,Spring,1835,5.5,6.5,5,6.102,0.311,0.051,19.524,0.157,0.008,0.25,0.001,0.004,8.164,0.005,0.001,803.24,0.879,0.001,2.1,0,0,76.4,0.158,0.002,7.008,0.037,0.005,41.76275,-82.95038
114,17,6,2013,6/17/2013,Spring,1835,6.5,7.5,4,7.08,0.151,0.021,19.135,0.079,0.004,0.251,0.001,0.004,8.16,0,0,801.05,0.48,0.001,2.1,0,0,76.8,0.082,0.001,7.1,0.022,0.003,41.76275,-82.95038
114,17,6,2013,6/17/2013,Spring,1835,7.5,8.5,6,8.018,0.334,0.042,19,0.026,0.001,0.251,0.001,0.004,8.142,0.008,0.001,800.3,0.141,0,2.1,0,0,76.917,0.041,0.001,7.132,0.008,0.001,41.76275,-82.95038
114,17,6,2013,6/17/2013,Spring,1835,8.5,9.5,5,9.038,0.354,0.039,18.94,0.01,0.001,0.252,0,0,8.12,0.007,0.001,641.64,354.104,0.552,2.06,0.089,0.043,77,0,0,7.144,0.005,0.001,41.76275,-82.95038
114,17,6,2013,6/17/2013,Spring,1835,9.5,10.5,4,9.933,0.238,0.024,18.91,0.008,0,0.252,0,0,8.105,0.006,0.001,8.2,0,0,4.075,0.964,0.237,98.25,0.265,0.003,9.123,0.022,0.002,41.76275,-82.95038
115,18,6,2013,6/18/2013,Spring,1020,-0.5,0.5,26,0.099,0.031,0.313,17.91,0.311,0.017,0.092,0.072,0.783,8.362,0.046,0.006,14.208,18.228,1.283,19.181,55.577,2.898,97.565,1.149,0.012,9.254,0.11,0.012,41.86357,-82.95018
115,18,6,2013,6/18/2013,Spring,1020,0.5,1.5,6,0.876,0.33,0.377,19.52,0.12,0.006,0.249,0.001,0.004,8.34,0.013,0.002,11.467,9.332,0.814,0.9,1.797,1.997,98.967,0.836,0.008,9.08,0.058,0.006,41.86357,-82.95018
115,18,6,2013,6/18/2013,Spring,1020,1.5,2.5,5,1.817,0.206,0.113,19.608,0.004,0,0.249,0,0,8.32,0.007,0.001,7.06,0.23,0.033,-0.68,0.722,-1.062,100.24,0.391,0.004,9.178,0.036,0.004,41.86357,-82.95018
115,18,6,2013,6/18/2013,Spring,1020,2.5,3.5,4,2.914,0.243,0.083,19.61,0,0,0.249,0.001,0.004,8.31,0,0,7.025,0.096,0.014,-0.275,0.287,-1.044,100.55,0.058,0.001,9.21,0,0,41.86357,-82.95018
115,18,6,2013,6/18/2013,Spring,1020,3.5,4.5,4,3.891,0.21,0.054,19.61,0,0,0.249,0,0,8.31,0,0,6.875,0.126,0.018,0.375,1.173,3.128,100.625,0.05,0,9.213,0.005,0.001,41.86357,-82.95018
115,18,6,2013,6/18/2013,Spring,1020,4.5,5.5,4,4.842,0.266,0.055,19.61,0,0,0.248,0.001,0.004,8.307,0.005,0.001,6.925,0.15,0.022,2.875,1.576,0.548,100.975,0.05,0,9.248,0.005,0.001,41.86357,-82.95018
115,18,6,2013,6/18/2013,Spring,1020,5.5,6.5,4,5.916,0.239,0.04,19.602,0.005,0,0.249,0,0,8.305,0.006,0.001,6.85,0.1,0.015,2.95,2.044,0.693,100.825,0.126,0.001,9.235,0.013,0.001,41.86357,-82.95018
115,18,6,2013,6/18/2013,Spring,1020,6.5,7.5,4,6.955,0.37,0.053,19.578,0.022,0.001,0.249,0.001,0.004,8.3,0,0,7.025,0.222,0.032,1,1.122,1.122,100.5,0.115,0.001,9.207,0.01,0.001,41.86357,-82.95018
115,18,6,2013,6/18/2013,Spring,1020,7.5,8.5,3,7.932,0.163,0.021,19.537,0.006,0,0.25,0,0,8.29,0,0,6.933,0.058,0.008,0.267,2.212,8.285,100.2,0.1,0.001,9.19,0.01,0.001,41.86357,-82.95018
115,18,6,2013,6/18/2013,Spring,1020,8.5,9.5,4,8.998,0.271,0.03,19.477,0.04,0.002,0.251,0.001,0.004,8.283,0.005,0.001,6.925,0.096,0.014,0,1.92,NA,99.85,0.129,0.001,9.17,0.008,0.001,41.86357,-82.95018
115,18,6,2013,6/18/2013,Spring,1020,9.5,10.5,6,10.15,0.248,0.024,19.11,0.167,0.009,0.255,0.001,0.004,8.258,0.01,0.001,85.05,153.186,1.801,4.417,6.351,1.438,98.7,0.663,0.007,9.127,0.039,0.004,41.86357,-82.95018
116,17,6,2013,6/17/2013,Spring,1402,-0.5,0.5,3,0.062,0.001,0.016,23.88,0.07,0.003,0.008,0.001,0.125,7.933,0.049,0.006,7.7,0,0,3.4,0,0,105.9,0.1,0.001,8.93,0.02,0.002,41.6633,-82.85012
117,18,6,2013,6/18/2013,Spring,830,-0.5,0.5,18,0.104,0.046,0.442,17.789,1.077,0.061,0.057,0.105,1.842,8.143,0.169,0.021,2.6,0,0,1.8,0,0,100.189,1.411,0.014,9.531,0.341,0.036,41.76292,-82.8495
117,18,6,2013,6/18/2013,Spring,830,0.5,1.5,6,0.963,0.325,0.337,20.093,0.051,0.003,0.264,0.001,0.004,8.37,0,0,2.6,0,0,1.8,0,0,97.15,0.084,0.001,8.815,0.012,0.001,41.76292,-82.8495
117,18,6,2013,6/18/2013,Spring,830,1.5,2.5,4,2.088,0.131,0.063,20.12,0,0,0.263,0,0,8.377,0.005,0.001,2.6,0,0,1.8,0,0,97.1,0,0,8.81,0,0,41.76292,-82.8495
117,18,6,2013,6/18/2013,Spring,830,2.5,3.5,4,2.898,0.222,0.077,20.12,0,0,0.263,0,0,8.38,0,0,2.6,0,0,1.8,0,0,97.1,0,0,8.807,0.005,0.001,41.76292,-82.8495
117,18,6,2013,6/18/2013,Spring,830,3.5,4.5,6,3.906,0.326,0.083,20.118,0.004,0,0.263,0.001,0.004,8.378,0.004,0,2.6,0,0,1.8,0,0,97.1,0,0,8.81,0,0,41.76292,-82.8495
117,18,6,2013,6/18/2013,Spring,830,4.5,5.5,5,4.927,0.272,0.055,20.12,0,0,0.263,0,0,8.38,0,0,2.6,0,0,1.8,0,0,97.1,0,0,8.808,0.004,0,41.76292,-82.8495
117,18,6,2013,6/18/2013,Spring,830,5.5,6.5,9,5.967,0.357,0.06,20.12,0,0,0.263,0,0,8.38,0,0,2.6,0,0,2.478,2.033,0.82,97.1,0,0,8.808,0.004,0,41.76292,-82.8495
117,18,6,2013,6/18/2013,Spring,830,6.5,7.5,5,7.097,0.238,0.034,20.104,0.005,0,0.263,0,0,8.38,0,0,7.98,0.192,0.024,4.2,1.742,0.415,107.2,0.071,0.001,9.722,0.004,0,41.76292,-82.8495
117,18,6,2013,6/18/2013,Spring,830,7.5,8.5,6,7.955,0.265,0.033,20.008,0.138,0.007,0.263,0.001,0.004,8.377,0.005,0.001,8.633,0.952,0.11,3.333,1.607,0.482,107.033,0.225,0.002,9.723,0.01,0.001,41.76292,-82.8495
117,18,6,2013,6/18/2013,Spring,830,8.5,9.5,9,8.861,0.268,0.03,19.333,0.125,0.006,0.264,0.001,0.004,8.343,0.015,0.002,11.922,0.549,0.046,4.511,0.833,0.185,104.111,1.527,0.015,9.588,0.122,0.013,41.76292,-82.8495
117,18,6,2013,6/18/2013,Spring,830,9.5,10.5,8,9.997,0.366,0.037,19.245,0.005,0,0.264,0,0,8.294,0.012,0.001,13.637,1.616,0.119,5.138,2.407,0.468,100.088,0.885,0.009,9.234,0.08,0.009,41.76292,-82.8495
117,18,6,2013,6/18/2013,Spring,830,10.5,11.5,3,10.551,0.025,0.002,19.24,0,0,0.264,0,0,8.273,0.006,0.001,153.267,252.93,1.65,10.667,5.508,0.516,98.4,0.2,0.002,9.08,0.02,0.002,41.76292,-82.8495
118,18,6,2013,6/18/2013,Spring,940,-0.5,0.5,55,0.098,0.041,0.418,18.487,0.757,0.041,0.098,0.07,0.714,8.354,0.03,0.004,18.364,33.058,1.8,8.685,19.43,2.237,105.225,1.27,0.012,9.867,0.271,0.027,41.86325,-82.8501
118,18,6,2013,6/18/2013,Spring,940,0.5,1.5,4,1.043,0.405,0.388,19.448,0.04,0.002,0.252,0,0,8.325,0.006,0.001,7.375,0.236,0.032,0.275,2.571,9.349,101.15,0.058,0.001,9.295,0.013,0.001,41.86325,-82.8501
118,18,6,2013,6/18/2013,Spring,940,1.5,2.5,3,2.115,0.329,0.156,19.487,0.006,0,0.252,0,0,8.313,0.006,0.001,7.867,0.896,0.114,-0.333,1.38,-4.144,100.967,0.058,0.001,9.27,0.01,0.001,41.86325,-82.8501
118,18,6,2013,6/18/2013,Spring,940,2.5,3.5,4,3.128,0.353,0.113,19.492,0.005,0,0.252,0,0,8.3,0,0,7.725,0.222,0.029,0.5,1.503,3.006,100.725,0.05,0,9.25,0.008,0.001,41.86325,-82.8501
118,18,6,2013,6/18/2013,Spring,940,3.5,4.5,3,4.06,0.352,0.087,19.5,0,0,0.252,0,0,8.29,0,0,7.567,0.115,0.015,1.5,1.652,1.101,100.533,0.058,0.001,9.227,0.012,0.001,41.86325,-82.8501
118,18,6,2013,6/18/2013,Spring,940,4.5,5.5,5,5.037,0.41,0.081,19.5,0,0,0.252,0,0,8.284,0.005,0.001,7.62,0.084,0.011,1.72,0.455,0.265,100.36,0.055,0.001,9.212,0.004,0,41.86325,-82.8501
118,18,6,2013,6/18/2013,Spring,940,5.5,6.5,4,6.056,0.32,0.053,19.503,0.005,0,0.252,0.001,0.004,8.28,0,0,7.625,0.096,0.013,1.625,1.218,0.75,100.175,0.096,0.001,9.19,0.008,0.001,41.86325,-82.8501
118,18,6,2013,6/18/2013,Spring,940,6.5,7.5,3,6.994,0.306,0.044,19.5,0,0,0.252,0,0,8.28,0,0,7.5,0.1,0.013,0.367,1.102,3.003,100.067,0.058,0.001,9.183,0.006,0.001,41.86325,-82.8501
118,18,6,2013,6/18/2013,Spring,940,7.5,8.5,4,8.035,0.438,0.055,19.485,0.01,0.001,0.252,0,0,8.27,0,0,7.575,0.126,0.017,2.5,1.329,0.532,100,0,0,9.18,0,0,41.86325,-82.8501
118,18,6,2013,6/18/2013,Spring,940,8.5,9.5,3,9.065,0.405,0.045,19.417,0.051,0.003,0.251,0.001,0.004,8.27,0,0,7.933,0.058,0.007,0.2,3.831,19.155,99.9,0.1,0.001,9.18,0,0,41.86325,-82.8501
118,18,6,2013,6/18/2013,Spring,940,9.5,10.5,8,10.05,0.251,0.025,19.065,0.176,0.009,0.249,0.001,0.004,8.266,0.005,0.001,8.725,0.616,0.071,0.988,1.816,1.838,98.675,0.856,0.009,9.134,0.051,0.006,41.86325,-82.8501
118,18,6,2013,6/18/2013,Spring,940,10.5,11.5,8,10.778,0.236,0.022,18.815,0.021,0.001,0.248,0,0,8.244,0.012,0.001,139.05,364.928,2.624,0.288,1.04,3.611,96.388,0.834,0.009,8.969,0.073,0.008,41.86325,-82.8501
119,19,6,2013,6/19/2013,Spring,1038,-0.5,0.5,34,0.204,0.087,0.426,17.847,1.254,0.07,0.139,0.098,0.705,8.139,0.036,0.004,17.409,13.564,0.779,8.088,32.115,3.971,85.294,3.34,0.039,8.096,0.194,0.024,41.96367,-82.8503
119,19,6,2013,6/19/2013,Spring,1038,0.5,1.5,8,0.956,0.33,0.345,19.601,0.004,0,0.242,0,0,8.141,0.004,0,10.575,0.56,0.053,-0.925,2.649,-2.864,93.225,0.498,0.005,8.539,0.043,0.005,41.96367,-82.8503
119,19,6,2013,6/19/2013,Spring,1038,1.5,2.5,4,1.97,0.196,0.099,19.608,0.005,0,0.242,0,0,8.14,0,0,10.275,0.171,0.017,0.5,1.766,3.532,94.175,0.222,0.002,8.627,0.022,0.003,41.96367,-82.8503
119,19,6,2013,6/19/2013,Spring,1038,2.5,3.5,7,3.004,0.438,0.146,19.606,0.008,0,0.242,0,0,8.141,0.004,0,10.843,0.476,0.044,0.2,1.448,7.24,94.743,0.172,0.002,8.679,0.018,0.002,41.96367,-82.8503
119,19,6,2013,6/19/2013,Spring,1038,3.5,4.5,4,4.169,0.29,0.07,19.562,0.017,0.001,0.242,0.001,0.004,8.145,0.006,0.001,11.35,0.191,0.017,-0.125,1.471,-11.768,95.075,0.05,0.001,8.715,0.006,0.001,41.96367,-82.8503
119,19,6,2013,6/19/2013,Spring,1038,4.5,5.5,2,5.036,0.423,0.084,19.535,0.007,0,0.242,0,0,8.14,0,0,11.55,0.495,0.043,1.55,1.768,1.141,95.1,0,0,8.72,0,0,41.96367,-82.8503
119,19,6,2013,6/19/2013,Spring,1038,5.5,6.5,6,6.004,0.391,0.065,19.5,0.014,0.001,0.243,0.001,0.004,8.148,0.004,0,11.35,0.489,0.043,-0.267,0.505,-1.891,95.017,0.075,0.001,8.718,0.004,0,41.96367,-82.8503
119,19,6,2013,6/19/2013,Spring,1038,6.5,7.5,5,7.12,0.273,0.038,19.466,0.009,0,0.242,0.001,0.004,8.146,0.005,0.001,13.96,1.62,0.116,-0.54,1.394,-2.581,94.88,0.084,0.001,8.716,0.005,0.001,41.96367,-82.8503
119,19,6,2013,6/19/2013,Spring,1038,7.5,8.5,7,8.043,0.216,0.027,19.453,0.005,0,0.243,0,0,8.146,0.005,0.001,13.043,0.69,0.053,-0.486,1.057,-2.175,94.629,0.111,0.001,8.693,0.011,0.001,41.96367,-82.8503
119,19,6,2013,6/19/2013,Spring,1038,8.5,9.5,2,8.751,0.213,0.024,19.45,0,0,0.243,0,0,8.14,0,0,13.7,0.141,0.01,-0.05,1.626,-32.52,94.5,0,0,8.68,0,0,41.96367,-82.8503
120,17,6,2013,6/17/2013,Spring,1130,-0.5,0.5,49,0.156,0.145,0.929,21.81,0.485,0.022,0.218,0.1,0.459,7.897,0.075,0.009,29.451,27.202,0.924,2.253,3.957,1.756,83.067,3.957,0.048,7.29,0.417,0.057,41.56342,-82.75052
120,17,6,2013,6/17/2013,Spring,1130,0.5,1.5,7,0.801,0.371,0.463,20.639,0.281,0.014,0.278,0.002,0.007,8.046,0.021,0.003,8.914,0.508,0.057,3.657,1.765,0.483,94.729,3.055,0.032,8.5,0.319,0.038,41.56342,-82.75052
120,17,6,2013,6/17/2013,Spring,1130,1.5,2.5,4,2.013,0.333,0.165,20.098,0.146,0.007,0.274,0.001,0.004,8.068,0.005,0.001,10.6,0.548,0.052,4.075,2.128,0.522,97.675,0.222,0.002,8.857,0.048,0.005,41.56342,-82.75052
120,17,6,2013,6/17/2013,Spring,1130,2.5,3.5,5,2.966,0.315,0.106,19.772,0.041,0.002,0.273,0.001,0.004,8.064,0.005,0.001,10.72,0.383,0.036,2.44,1.193,0.489,98.02,0.084,0.001,8.946,0.011,0.001,41.56342,-82.75052
120,17,6,2013,6/17/2013,Spring,1130,3.5,4.5,6,4.093,0.294,0.072,19.725,0.052,0.003,0.272,0.001,0.004,8.047,0.005,0.001,10.3,0.322,0.031,3.367,1.299,0.386,97.717,0.204,0.002,8.928,0.01,0.001,41.56342,-82.75052
120,17,6,2013,6/17/2013,Spring,1130,4.5,5.5,8,4.898,0.297,0.061,19.656,0.007,0,0.273,0,0,8.031,0.006,0.001,10.825,0.725,0.067,2.25,3.594,1.597,96.725,0.369,0.004,8.848,0.033,0.004,41.56342,-82.75052
120,17,6,2013,6/17/2013,Spring,1130,5.5,6.5,5,6.025,0.372,0.062,19.65,0,0,0.273,0.001,0.004,8.016,0.005,0.001,10.94,0.856,0.078,1.82,2.269,1.247,95.82,0.192,0.002,8.768,0.019,0.002,41.56342,-82.75052
120,17,6,2013,6/17/2013,Spring,1130,6.5,7.5,6,7.203,0.284,0.039,19.642,0.004,0,0.273,0,0,8.01,0,0,14.867,7.664,0.516,4.4,2.406,0.547,95.067,0.273,0.003,8.7,0.024,0.003,41.56342,-82.75052
121,20,6,2013,6/20/2013,Spring,810,-0.5,0.5,8,0.271,0.112,0.413,20.11,0,0,0.261,0,0,8.13,0,0,9.2,0,0,2.6,0,0,99.8,0,0,9.05,0,0,41.66318,-82.74997
121,20,6,2013,6/20/2013,Spring,810,0.5,1.5,2,0.978,0.309,0.316,20.11,0,0,0.261,0,0,8.12,0,0,9.2,0,0,2.6,0,0,99.8,0,0,9.05,0,0,41.66318,-82.74997
121,20,6,2013,6/20/2013,Spring,810,1.5,2.5,3,1.853,0.359,0.194,20.11,0,0,0.261,0.001,0.004,8.123,0.006,0.001,9.2,0,0,2.6,0,0,99.8,0,0,9.05,0,0,41.66318,-82.74997
121,20,6,2013,6/20/2013,Spring,810,2.5,3.5,2,2.932,0.441,0.15,20.11,0,0,0.261,0,0,8.12,0,0,9.2,0,0,2.6,0,0,99.8,0,0,9.05,0,0,41.66318,-82.74997
121,20,6,2013,6/20/2013,Spring,810,3.5,4.5,3,3.974,0.431,0.108,20.107,0.006,0,0.261,0.001,0.004,8.12,0,0,9.2,0,0,2.6,0,0,99.8,0,0,9.05,0,0,41.66318,-82.74997
121,20,6,2013,6/20/2013,Spring,810,4.5,5.5,11,5.252,0.225,0.043,20.104,0.005,0,0.261,0.001,0.004,8.12,0,0,9.2,0,0,2.6,0,0,99.8,0,0,9.05,0,0,41.66318,-82.74997
121,20,6,2013,6/20/2013,Spring,810,5.5,6.5,7,5.857,0.354,0.06,20.1,0,0,0.261,0,0,8.12,0,0,9.2,0,0,2.6,0,0,99.8,0,0,9.05,0,0,41.66318,-82.74997
121,20,6,2013,6/20/2013,Spring,810,6.5,7.5,4,6.99,0.235,0.034,20.1,0,0,0.261,0,0,8.115,0.006,0.001,9.2,0,0,2.6,0,0,99.8,0,0,9.05,0,0,41.66318,-82.74997
121,20,6,2013,6/20/2013,Spring,810,7.5,8.5,5,7.96,0.332,0.042,20.094,0.005,0,0.262,0.001,0.004,8.11,0,0,9.2,0,0,2.6,0,0,99.8,0,0,9.05,0,0,41.66318,-82.74997
121,20,6,2013,6/20/2013,Spring,810,8.5,9.5,5,8.953,0.318,0.036,20.072,0.024,0.001,0.262,0,0,8.108,0.004,0,9.2,0,0,1.82,1.744,0.958,99.82,0.045,0,9.056,0.009,0.001,41.66318,-82.74997
121,20,6,2013,6/20/2013,Spring,810,9.5,10.5,6,10.149,0.314,0.031,19.875,0.067,0.003,0.264,0.001,0.004,8.093,0.005,0.001,14.917,4.621,0.31,0.5,1.765,3.53,96.8,0.46,0.005,8.822,0.029,0.003,41.66318,-82.74997
122,19,6,2013,6/19/2013,Spring,825,-0.5,0.5,23,0.166,0.046,0.277,20.046,1.519,0.076,0.085,0.087,1.024,8.055,0.108,0.013,9.065,8.541,0.942,1.43,6.922,4.841,86.5,0.492,0.006,7.866,0.273,0.035,41.76323,-82.74978
122,19,6,2013,6/19/2013,Spring,825,0.5,1.5,8,0.813,0.198,0.244,19.515,0.064,0.003,0.256,0,0,8.188,0.01,0.001,11.25,0.504,0.045,0.888,1.243,1.4,90.138,1.33,0.015,8.269,0.116,0.014,41.76323,-82.74978
122,19,6,2013,6/19/2013,Spring,825,1.5,2.5,3,1.842,0.275,0.149,19.56,0,0,0.256,0,0,8.167,0.006,0.001,11.667,0.751,0.064,3.467,2.401,0.693,92.6,0.3,0.003,8.49,0.03,0.004,41.76323,-82.74978
122,19,6,2013,6/19/2013,Spring,825,2.5,3.5,6,2.911,0.356,0.122,19.56,0,0,0.256,0,0,8.165,0.005,0.001,11.567,0.484,0.042,3.433,2.506,0.73,93.95,0.532,0.006,8.612,0.047,0.005,41.76323,-82.74978
122,19,6,2013,6/19/2013,Spring,825,3.5,4.5,4,4.021,0.372,0.093,19.56,0,0,0.256,0,0,8.155,0.006,0.001,11.35,0.545,0.048,2.975,1.284,0.432,95,0.258,0.003,8.707,0.022,0.003,41.76323,-82.74978
122,19,6,2013,6/19/2013,Spring,825,4.5,5.5,3,4.958,0.241,0.049,19.56,0,0,0.256,0.001,0.004,8.16,0,0,11.933,0.379,0.032,3.367,2.38,0.707,95.5,0.1,0.001,8.757,0.015,0.002,41.76323,-82.74978
122,19,6,2013,6/19/2013,Spring,825,5.5,6.5,4,5.895,0.266,0.045,19.555,0.006,0,0.256,0,0,8.158,0.005,0.001,11.875,0.568,0.048,3.475,0.995,0.286,95.875,0.126,0.001,8.793,0.01,0.001,41.76323,-82.74978
122,19,6,2013,6/19/2013,Spring,825,6.5,7.5,4,6.887,0.324,0.047,19.55,0,0,0.256,0,0,8.15,0,0,11.575,0.499,0.043,2.25,1.041,0.463,96.225,0.096,0.001,8.822,0.01,0.001,41.76323,-82.74978
122,19,6,2013,6/19/2013,Spring,825,7.5,8.5,4,7.885,0.335,0.042,19.55,0,0,0.256,0,0,8.15,0,0,12.1,1.249,0.103,3.525,3.616,1.026,96.45,0.058,0.001,8.84,0,0,41.76323,-82.74978
122,19,6,2013,6/19/2013,Spring,825,8.5,9.5,4,8.95,0.359,0.04,19.55,0,0,0.256,0,0,8.15,0,0,11.975,0.33,0.028,3,1.329,0.443,96.625,0.05,0.001,8.855,0.01,0.001,41.76323,-82.74978
122,19,6,2013,6/19/2013,Spring,825,9.5,10.5,3,9.723,0.066,0.007,19.55,0,0,0.256,0,0,8.15,0,0,117.767,183.366,1.557,4.233,3.62,0.855,96.767,0.058,0.001,8.87,0,0,41.76323,-82.74978
123,19,6,2013,6/19/2013,Spring,928,-0.5,0.5,37,0.175,0.054,0.309,18.665,0.602,0.032,0.136,0.084,0.618,8.1,0.054,0.007,-207.922,0.774,-0.004,0.8,0,0,90.078,0.73,0.008,8.416,0.174,0.021,41.8632,-82.74985
123,19,6,2013,6/19/2013,Spring,928,0.5,1.5,4,0.916,0.311,0.34,19.203,0.01,0.001,0.26,0,0,8.14,0,0,-208.6,0,0,0.8,0,0,89.5,0,0,8.26,0,0,41.8632,-82.74985
123,19,6,2013,6/19/2013,Spring,928,1.5,2.5,4,2.078,0.258,0.124,19.21,0,0,0.26,0,0,8.14,0,0,-208.6,0,0,0.8,0,0,89.5,0,0,8.26,0,0,41.8632,-82.74985
123,19,6,2013,6/19/2013,Spring,928,2.5,3.5,4,3.09,0.139,0.045,19.21,0,0,0.26,0,0,8.14,0,0,-208.6,0,0,0.8,0,0,89.5,0,0,8.26,0,0,41.8632,-82.74985
